legacy_id,post_type,post_status,language,trid,slug,title,date,legacy_url,categories,rule,proposed_type,confidence,needs_review,proposed_topics,proposed_regions,proposed_campaigns,proposed_series,notes,final_type,final_topics,reviewer,person_hints
1625,portfolio_cpt,publish,fr,1012,prof-wilhelm-hankel-leuro-a-t-il-une-chance-de-sen-sortir,Prof. Wilhelm Hankel: L'euro a-t-il une chance de s'en sortir?,2013-01-01,,,R1,si_presentation,auto,0,,,,,,,,,
1629,portfolio_cpt,publish,fr,1028,daniel-estulin-la-voie-pour-sortir-de-la-crise-espagnole,Daniel Estulin: La voie pour sortir de la crise espagnole,2013-01-01,,,R1,si_presentation,auto,0,,,,,,,,,
1632,portfolio_cpt,publish,fr,1032,george-o-tsobanoglou-dynamique-de-la-crise-grecque,George O. Tsobanoglou: Dynamique de la crise grecque,2013-01-01,,,R1,si_presentation,auto,0,,,,,,,,,
1635,portfolio_cpt,publish,fr,1034,theodore-katsanevas-la-solution-pour-la-grece,Theodore Katsanevas: La solution pour la Grèce,2013-01-01,,,R1,si_presentation,auto,0,,,,,,,,,
1638,portfolio_cpt,publish,fr,1037,helga-zepp-larouche-il-y-a-une-vie-apres-leuro-quelle-europe-voulons-nous,Helga Zepp-LaRouche: Il y a une vie après l'Euro! Quelle europe voulons-nous?,2013-01-01,,,R1,si_presentation,auto,0,,,,,,,,,
1649,portfolio_cpt,publish,fr,1393,lorella-presotto-les-determinants-de-lavenir-pour-litalie,Lorella Presotto: Les déterminants de l'avenir pour l'Italie,2013-01-01,,,R1,si_presentation,auto,0,,,,,,,,,
1653,portfolio_cpt,publish,de,1393,lorella-presotto-wovon-italiens-zukunft-abhangt,Lorella Presotto: Wovon Italiens Zukunft abhängt,2013-01-01,,,R1,si_presentation,auto,0,,,,,,,,,
1656,page,publish,de,1163,stoppt-den-dritten-weltkrieg,Stoppt den dritten Weltkrieg!,2013-01-02,,,R9,page,auto,0,,,,,DE pair of 1163,si_statement,,fable-day1,
1664,page,publish,de,1098,unsere-kampagne,Unsere Kampagne,2013-01-02,,,R9,page,auto,0,,,,,,,,,
1666,page,publish,de,1103,uber-uns,Über uns,2013-01-02,,,R9,page,auto,0,,,,,,,,,
1670,page,publish,it,895,contattaci,Contattaci!,2013-01-02,,,R9,page,auto,0,,,,,,,,,
1677,page,publish,de,1092,grun-bedeutet-tod,"""Grün"" bedeutet Tod",2013-01-02,,,R9,page,auto,0,,,,,,,,,
1681,page,draft,de,1453,,Die Weltlandbrücke aufbauen,2013-01-02,,,RETIRE,retire,medium,1,,,,,non-published page (09 §6) — a few drafts may be keep-worthy,retire,,fable-day1,
1684,page,publish,de,1161,baut-die-weltlandbrucke,Baut die Weltlandbrücke!,2013-01-02,,,R9,page,auto,0,,,,,,,,,
1698,slider,publish,de,1399,1-stoppt-die-weltkriegsgefahr-und-die-ausloschung-der-menschheit,1) Stoppt die Weltkriegsgefahr und die Auslöschung der Menschheit!,2013-01-02,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
1699,slider,publish,de,1398,2-frieden-durch-entwicklung-baut-die-weltlandbrucke-aus,2) Frieden durch Entwicklung: Baut die Weltlandbrücke aus!,2013-01-02,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
1700,slider,publish,de,1397,3-der-jugend-eine-zukunft-zeit-fur-eine-neue-renaissance,3) Der Jugend eine Zukunft: Zeit für eine neue Renaissance!,2013-01-02,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
1701,slider,publish,en,1474,interview-mit-hussein-askary,HZL CCTV interview,2013-01-02,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
1716,page,publish,fr,895,contactez-nous,Contactez-nous !,2013-01-02,,,R9,page,auto,0,,,,,,,,,
1723,slider,pending,fr,1400,0_-conference-internationale-florsheim-2012,"0_ Conférence internationale, Flörsheim, 2012",2013-01-03,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
1730,page,publish,fr,922,conference-internationale-24-25-novembre-2012,"Conférence internationale, 24-25 novembre 2012",2013-01-03,,,R9,page,auto,0,,,,,,,,,
1733,page,publish,fr,1299,concert-classique,Concert classique,2013-01-03,,,R9,page,auto,0,,,,,,,,,
1736,page,publish,fr,891,panel-i-le-grand-moyen-orient,Panel I : Le grand Moyen-Orient,2013-01-03,,,R9,page,auto,0,,,,,,,,,
1739,page,publish,fr,958,panel-ii-lexploration-spatiale-et-les-buts-communs-de-lhumanite,Panel II : L’exploration spatiale et les buts communs de l’humanité,2013-01-03,,,R9,page,auto,0,,,,,,,,,
1743,page,publish,fr,1072,panel-iii-lalternative-a-la-guerre-et-au-chaos,Panel III : L’alternative à la guerre et au chaos,2013-01-03,,,R9,page,auto,0,,,,,,,,,
1745,page,publish,fr,1078,panel-iv-il-y-a-une-vie-apres-leuro,Panel IV : Il y a une vie après l’euro !,2013-01-03,,,R9,page,auto,0,,,,,,,,,
1747,page,publish,fr,1344,table-ronde,Table ronde,2013-01-03,,,R9,page,auto,0,,,,,,,,,
1774,page,publish,ru,895,%d0%ba%d0%be%d0%bd%d1%82%d0%b0%d0%ba%d1%82%d1%8b,Контакты,2013-01-07,,,R9,page,auto,0,,,,,,,,,
1780,page,publish,fa,895,contact-us,Contact,2012-12-07,,,R9,page,auto,0,,,,,,,,,
1801,page,publish,ru,864,%d0%b3%d0%bb%d0%b0%d0%b2%d0%bd%d0%b0%d1%8f,Главная,2013-01-08,,,R9,page,auto,0,,,,,,,,,
1816,page,publish,ar,895,contact-us-2,Contact Us,2013-01-10,,,R9,page,auto,0,,,,,,,,,
1825,portfolio_cpt,publish,ru,1394,a-renaissance-of-classical-culture-in-europe,ВОЗРОЖДЕНИЕ КЛАССИЧЕСКОЙ КУЛЬТУРЫ В ЕВРОПЕ (англ.),2012-12-31,,,R1,si_presentation,auto,0,,,,,,,,,
1826,portfolio_cpt,publish,ru,1393,lorella-presotto-what-italys-future-depends-on,ЛОРЕЛЛА ПРЕСOТТО: ОТ ЧЕГО ЗАВИСИТ БУДУЩЕЕ ИТАЛИИ (англ.),2012-12-31,,,R1,si_presentation,auto,0,,,,,,,,,
1827,portfolio_cpt,publish,ru,1343,ghoncheh-tazmini-a-new-perspective-for-iran,ГОНЧЕХ ТАЗМИНИ: НОВАЯ ПЕРСПЕКТИВА ДЛЯ ИРАНА,2012-12-18,,,R1,si_presentation,auto,0,,,,,,,,,
1828,portfolio_cpt,publish,ru,1342,prof-bassam-tahhan-perspective-for-peace-for-syria-and-the-region,ПРОФЕССОР БАССАМ ТАХХАН: ПЕРСПЕКТИВЫ МИРА ДЛЯ СИРИИ И ВСЕГО РЕГИОНА (англ.),2012-12-18,,,R1,si_presentation,auto,0,,,,,,,,,
1829,portfolio_cpt,publish,ru,1339,i-lachner-trio-in-d-major-op-58,I. Lachner – Trio in D major Op. 58,2012-12-18,,,R1,si_presentation,auto,0,,,,,,,,,
1830,portfolio_cpt,publish,ru,1338,g-verdi-nabuccodonosor-va-pensiero,"G. Verdi – Nabuccodonosor: „Va pensiero""",2012-12-18,,,R1,si_presentation,auto,0,,,,,,,,,
1831,portfolio_cpt,publish,ru,1337,l-v-beethoven-fidelio-mir-ist-so-wunderbar-quartet,"L. v. Beethoven – Fidelio: „Mir ist so wunderbar"" (Quartet)",2012-12-18,,,R1,si_presentation,auto,0,,,,,,,,,
1832,portfolio_cpt,publish,ru,1336,l-v-beethoven-fidelio-o-welche-lust-gefangenenchor,"L. v. Beethoven – Fidelio: „O welche Lust"" (Gefangenenchor)",2012-12-18,,,R1,si_presentation,auto,0,,,,,,,,,
1833,portfolio_cpt,publish,ru,1335,l-v-beethoven-fidelio-wer-ein-holdes-weib-errungen-finale,"L. v. Beethoven – Fidelio: „Wer ein holdes Weib errungen"" (Finale)",2012-12-18,,,R1,si_presentation,auto,0,,,,,,,,,
1834,portfolio_cpt,publish,ru,1066,didier-schmitt-the-exomars-project,ДИДЬЕ ШМИТТ: ПРОЕКТ EXOMARS (англ.),2012-12-11,,,R1,si_presentation,auto,0,,,,,,,,,
1835,portfolio_cpt,publish,ru,1062,jacques-cheminade-the-mission-of-europe-versus-the-british-empire,ЖАК ШЕМИНАД: ВЫСШИЕ ЦЕЛИ ЕВРОПЫ И БРИТАНСКАЯ ИМПЕРИЯ (англ.),2012-12-11,,,R1,si_presentation,auto,0,,,,,,,,,
1836,portfolio_cpt,publish,ru,1057,lyndon-larouche-the-crucial-issue-of-this-crisis,Lyndon LaRouche: The Crucial Issue of This Crisis,2012-12-11,,,R1,si_presentation,auto,0,,,,,,,,,
1837,portfolio_cpt,publish,ru,1054,aiman-rsheed-africa-pass,АЙМАН РАШЕД: АФРИКАНСКИЙ ПРОХОД (англ.),2012-12-11,,,R1,si_presentation,auto,0,,,,,,,,,
1838,portfolio_cpt,publish,ru,1039,mulugeta-zewdie-michael-the-grand-millennium-dam-project,МУЛУГЕТА ЗЕВДИ МАЙКЛ: ПРОЕКТ «ПЛОТИНА ТЫСЯЧЕЛЕТИЯ» (англ.),2012-12-11,,,R1,si_presentation,auto,0,,,,,,,,,
1839,portfolio_cpt,publish,ru,1037,helga-zepp-larouche-there-is-life-after-the-euro-introduction,ХЕЛЬГА ЦЕПП-ЛАРУШ: ЕСТЬ ЖИЗНЬ ПОСЛЕ ЕВРО! (ВВЕДЕНИЕ) (англ.),2012-12-11,,,R1,si_presentation,auto,0,,,,,,,,,
1840,portfolio_cpt,publish,ru,1034,prof-katsanevas-the-solution-for-greece,ПРОФ. КАЦАНЕВАС: РЕШЕНИЕ ГРЕЧЕСКОЙ ПРОБЛЕМЫ (англ.),2012-12-11,,,R1,si_presentation,auto,0,,,,,,,,,
1841,portfolio_cpt,publish,ru,1032,george-tsobanoglou-the-dynamics-of-the-greek-crisis,ГЕОРГИЙ ЦОБАНОГЛУ: ДИНАМИКА ГРЕЧЕСКОГО КРИЗИСА (англ.),2012-12-11,,,R1,si_presentation,auto,0,,,,,,,,,
1842,portfolio_cpt,publish,ru,1028,daniel-estulin-the-way-out-of-the-spanish-crisis,ДАНИЭЛЬ ЭСТУЛИН: ВЫХОД ИЗ ИСПАНСКОГО КРИЗИСА (англ.),2012-12-11,,,R1,si_presentation,auto,0,,,,,,,,,
1843,portfolio_cpt,publish,ru,1017,michael-billington-the-british-empire-versus-leibnizian-development,МАЙКЛ БИЛЛИНГТОН: БРИТАНСКАЯ ИМПЕРИЯ ПРОТИВ ИДЕЙ РАЗВИТИЯ ЛЕЙБНИЦА (англ.),2012-12-10,,,R1,si_presentation,auto,0,,,,,,,,,
1844,portfolio_cpt,publish,ru,1012,prof-hankel-does-the-euro-have-a-chance-of-surviving,ПРОФ. ВИЛЬГЕЛЬМ ХАНКЕЛЬ: ЕСТЬ ЛИ ЕВРО ШАНС ВЫЖИТЬ? (англ.),2012-12-10,,,R1,si_presentation,auto,0,,,,,,,,,
1845,portfolio_cpt,publish,ru,946,multiple-civilian-benefits-of-satellites-the-example-of-health,ДР. ГЁЛЛЬ: МИРНЫЕ СПУТНИКИ — ЗДРАВООХРАНЕНИЕ (англ.),2012-12-07,,,R1,si_presentation,auto,0,,,,,,,,,
1846,portfolio_cpt,publish,ru,930,a-revolutionary-development-plan-for-the-near-and-middle-east,ХУССЕЙН АСКАРИ: РЕВОЛЮЦИОННЫЙ ПЛАН РАЗВИТИЯ ДЛЯ БЛИЖНЕГО И СРЕДНЕГО ВОСТОКА (англ.),2012-12-07,,,R1,si_presentation,auto,0,,,,,,,,,
1847,portfolio_cpt,publish,ru,900,the-global-consequences-of-instability-in-the-middle-east,ЕГО ПРЕВОСХОДИТЕЛЬСТВО АЛИ РЕЗА ШЕЙХ АТТАР (ПОСОЛ ИРАНА В ФРГ): ГЛОБАЛЬНЫЕ ПОСЛЕДСТВИЯ НЕСТАБИЛЬНОСТИ НА БЛИЖНЕМ ВОСТОКЕ (англ.),2012-12-07,,,R1,si_presentation,auto,0,,,,,,,,,
1848,portfolio_cpt,publish,ru,885,only-a-complete-change-in-paradigm-can-avoid-catastrophe,ХЕЛЬГА ЦЕПП-ЛАРУШ: ТОЛЬКО ПОЛНАЯ СМЕНА ПАРАДИГМЫ ПОЗВОЛИТ ИЗБЕЖАТЬ КАТАСТРОФЫ (англ.),2012-12-07,,,R1,si_presentation,auto,0,,,,,,,,,
1850,page,publish,ru,1344,panel-discussion,СЕКЦИОННОЕ ОСУЖДЕНИЕ: РЕНЕССАНС,2012-12-18,,,R9,page,auto,0,,,,,,,,,
1851,page,publish,ru,1299,classical-concert,КОНЦЕРТ КЛАССИЧЕСКОЙ МУЗЫКИ,2012-12-13,,,R9,page,auto,0,,,,,,,,,
1852,page,publish,ru,1078,panel-4-there-is-life-after-the-euro-what-kind-of-a-europe-do-we-want,ЗАСЕДАНИЕ 4 — ЕСТЬ ЖИЗНЬ ПОСЛЕ ЕВРО!,2012-12-11,,,R9,page,auto,0,,,,,,,,,
1853,page,publish,ru,1072,panel-3-the-alternative-to-world-war-and-chaos,ЗАСЕДАНИЕ 3 — АЛЬТЕРНАТИВА МИРОВОЙ ВОЙНЕ,2012-12-11,,,R9,page,auto,0,,,,,,,,,
1854,page,publish,ru,958,panel-2-space-cooperation-and-other-common-aims-of-mankind,ЗАСЕДАНИЕ 2 — СОТРУДНИЧЕСТВО В КОСМОСЕ,2012-12-07,,,R9,page,auto,0,,,,,,,,,
1855,page,publish,ru,922,international-conference-november-24-25-2012,МЕЖДУНАРОДНАЯ КОНФЕРЕНЦИЯ ▪ 24–25 НОЯБРЯ 2012 ГОДА,2012-12-07,,,R9,page,auto,0,,,,,,,,,
1856,page,publish,ru,891,20121124panel-1-the-great-middle-east,ЗАСЕДАНИЕ 1 — БОЛЬШОЙ БЛИЖНИЙ ВОСТОК,2012-12-07,,,R9,page,auto,0,,,,,,,,,
1874,page,publish,ru,1163,stop-world-war-iii,Предотвратить Третью мировую войну,2012-12-12,,,R9,page,auto,0,,,,,RU sibling of trid 1163 | RU sibling of trid 1163,si_statement,,fable-day1,
1875,page,publish,ru,1161,build-the-world-land-bridge,Построить мировой наземный мост,2012-12-12,,,R9,page,auto,0,,,,,,,,,
1876,page,publish,ru,1158,a-new-renaissance,Начать новый Ренессанс,2012-12-12,,,R9,page,auto,0,,,,,,,,,
1877,page,publish,ru,1098,our-campaign,НАШИ ИНИЦИАТИВЫ,2012-12-11,,,R9,page,auto,0,,,,,,,,,
1878,page,publish,ru,1092,stop-green-fascism,Для «зеленой» политики человечеству места нет,2012-12-11,,,R9,page,auto,0,,,,,,,,,
1911,slider,draft,ru,1400,0_-conference-in-florsheim-2012,0_ Latest Conference,2012-12-28,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
1912,slider,publish,ru,1399,end-the-threat-of-extinction,1) ПРЕДОТВРАТИТЬ МИРОВУЮ ВОЙНУ И ВЫМИРАНИЕ ЧЕЛОВЕЧЕСТВА!,2012-12-28,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
1913,slider,draft,ru,1398,build-the-world-land-bridge-2,2) Peace Through Development: Build the World Land-Bridge!,2012-12-28,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
1914,slider,publish,ru,1397,time-for-a-new-renaissance,3) МОЛОДЕЖИ НУЖНО БУДУЩЕЕ! НАЧАТЬ НОВЫЙ РЕНЕССАНС!,2012-12-28,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
1958,page,draft,en,1741,impressum,Impressum,2013-01-18,,,RETIRE,retire,medium,1,,,,,non-published page (09 §6) — a few drafts may be keep-worthy,retire,,fable-day1,
1963,page,publish,de,1741,impressum-2,Impressum,2013-01-18,,,R9,page,auto,0,,,,,,,,,
2014,page,draft,es,1743,,¡Contáctenos!,2013-01-20,,,RETIRE,retire,medium,1,,,,,non-published page (09 §6) — a few drafts may be keep-worthy,retire,,fable-day1,
2015,page,publish,es,895,contactenos,¡Contáctenos!,2013-01-20,,,R9,page,auto,0,,,,,,,,,
2028,portfolio_cpt,publish,en,1752,walter-jones-video-address-support-congress-on-war-powers-and-glass-steagall,Walter Jones Video Address: Support Congress on War Powers and Glass-Steagall!,2013-02-01,,,R1,si_presentation,auto,0,,,,,,,,,
2029,portfolio_cpt,publish,en,1753,zepplarouche-nyc-20130126,"Helga Zepp-LaRouche: Keynote Address to Jan. 26, 2013 Conference",2013-02-01,,,R1,si_presentation,auto,0,,,,,,,,,
2030,portfolio_cpt,publish,en,1754,bruce-fein-mankind-on-the-stage-of-history-how-will-we-be-remembered,Bruce Fein: What Is Mankind as a Species?,2013-02-01,,,R1,si_presentation,auto,0,,,,,,,,,
2070,portfolio_cpt,publish,en,1760,j-s-bach-magnificat,"J.S. Bach – ""Magnificat""",2013-02-02,,,R1,si_presentation,auto,0,,,,,,,,,
2079,portfolio_cpt,publish,en,1761,beethoven-sonata-for-cello-and-piano-no-4-in-c-major,Beethoven: Sonata for Cello and Piano No. 4 in C Major,2013-02-02,,,R1,si_presentation,auto,0,,,,,,,,,
2086,page,publish,en,1762,new-york-conference-january-26-2013,"New York Conference • January 26, 2013",2013-02-02,,,R9,page,auto,0,,,,,,,,,
2096,portfolio_cpt,publish,es,885,helga-zepp-larouche-un-nuevo-paradigma-para-la-supervivencia-de-la-civilizacion,Helga Zepp-LaRouche: Un nuevo Paradigma para la Supervivencia de la Civilización,2013-02-04,,,R1,si_presentation,auto,0,,,,,,,,,
2098,portfolio_cpt,publish,es,900,ali-reza-sheikh-attar-las-consecuencias-de-la-inestabilidad-en-el-medio-oriente,Ali Reza Sheikh Attar: Las consecuencias de la inestabilidad  en el Medio Oriente,2013-02-04,,,R1,si_presentation,auto,0,,,,,,,,,
2101,portfolio_cpt,publish,es,1057,lyndon-h-larouche-jr-la-cuestion-crucial-de-esta-crisis,"Lyndon H. LaRouche, Jr.: La cuestión crucial de esta crisis",2013-02-04,,,R1,si_presentation,auto,0,,,,,,,,,
2103,portfolio_cpt,publish,es,930,hussein-askary-un-revolucionario-plan-de-desarrollo-para-medio-oriente,Hussein Askary: Un Revolucionario Plan de Desarrollo  para Medio Oriente,2013-02-04,,,R1,si_presentation,auto,0,,,,,,,,,
2107,page,publish,es,922,conferencia-internacional-24-y-25-de-noviembre-de-2012,Conferencia Internacional • 24 y 25 de noviembre de 2012,2013-02-04,,,R9,page,auto,0,,,,,,,,,
2118,portfolio_cpt,publish,en,1801,john-scales-avery-a-threatened-global-catastrophe,John Scales Avery: A Threatened Global Catastrophe,2013-02-05,,,R1,si_presentation,auto,0,,,,,,,,,
2131,portfolio_cpt,publish,en,1805,chas-w-freeman-change-without-progress-in-the-middle-east,Chas W. Freeman: Change Without Progress in the Middle East,2013-02-05,,,R1,si_presentation,auto,0,,,,,,,,,
2137,portfolio_cpt,publish,en,1806,prof-antonino-zichichi-greetings,Prof. Antonino Zichichi: Greetings,2013-02-05,,,R1,si_presentation,auto,0,,,,,,,,,
2139,portfolio_cpt,publish,en,1807,mohammad-mahfoud-there-was-no-syrian-revolution-it-was-terrorism-from-the-beginning,Mohammad Mahfoud: There Was No Syrian Revolution; It Was Terrorism from the Beginning,2013-02-05,,,R1,si_presentation,auto,0,,,,,,,,,
2141,portfolio_cpt,publish,en,1808,daisuke-kotegawa-the-case-for-productive-investment,Daisuke Kotegawa: The Case For Productive Investment,2013-02-05,,,R1,si_presentation,auto,0,,,,,,,,,
2143,portfolio_cpt,publish,en,1809,alfheidur-ingadottir-only-full-banking-separation-can-protect-the-people,Álfheidur Ingadóttir: Only Full Banking Separation Can Protect the People,2013-02-05,,,R1,si_presentation,auto,0,,,,,,,,,
2168,portfolio_cpt,publish,en,1810,interview-defending-the-french-municipalities-against-the-toxic-loans-of-dexia-bank,"Interview: Defending the French Municipalities Against the ""Toxic Loans"" of Dexia Bank",2013-02-05,,,R1,si_presentation,auto,0,,,,,,,,,
2177,portfolio_cpt,publish,de,1753,zepplarouche-nyc-20130126,Helga Zepp-LaRouche: Ein neues Paradigma zur Rettung der Menschheit,2013-02-05,,,R1,si_presentation,auto,0,,,,,,,,,
2187,portfolio_cpt,publish,de,1752,us-abgeordneter-jones-aufruf-fur-glass-steagall-und-verfassungsrecht,US-Abgeordneter Jones: Aufruf für Glass-Steagall und Verfassungsrecht,2013-02-05,,,R1,si_presentation,auto,0,,,,,,,,,
2194,page,publish,es,864,inicio,Inicio,2013-02-05,,,R9,page,auto,0,,,,,,,,,
2199,slider,publish,es,1400,0_conferencia-frankfort,0_Conferencia Frankfort,2013-02-05,,,RETIRE,retire,auto,0,,,,,Vanguard demo/infra type,,,,
2208,portfolio_cpt,publish,en,1823,john-sigerson-demonstrating-the-verdi-tuning,John Sigerson: Demonstrating the Verdi Tuning,2013-02-06,,,R1,si_presentation,auto,0,,,,,,,,,
2211,portfolio_cpt,publish,en,1824,lynn-yen-the-work-of-the-foundation-for-the-revival-of-classical-culture,Lynn Yen: The Work of the Foundation for the Revival of Classical Culture,2013-02-06,,,R1,si_presentation,auto,0,,,,,,,,,
2214,portfolio_cpt,publish,en,1825,dr-mark-shelley-md-commoditization-of-the-u-s-health-care-system,"Dr. Mark Shelley, MD: “Commoditization” of the U.S. Health-Care System",2013-02-06,,,R1,si_presentation,auto,0,,,,,,,,,
2217,portfolio_cpt,publish,en,1826,elvira-o-green-classical-music-is-the-worlds-music,Elvira Green: Classical Music Is the World’s Music,2013-02-06,,,R1,si_presentation,auto,0,,,,,,,,,
2224,portfolio_cpt,publish,en,1827,cliff-kiracofe-the-principles-of-john-quincy-adams,Cliff Kiracofe: The Principles of John Quincy Adams,2013-02-06,,,R1,si_presentation,auto,0,,,,,,,,,
2232,portfolio_cpt,publish,en,1829,sean-stone-the-british-destruction-of-american-culture,Sean Stone: The British Destruction of American Culture,2013-02-06,,,R1,si_presentation,auto,0,,,,,,,,,
2240,portfolio_cpt,publish,en,1830,norton-mezvinsky-the-destructive-effects-of-religious-extremisms,Norton Mezvinsky: The Destructive Effects of Religious Extremisms,2013-02-08,,,R1,si_presentation,auto,0,,,,,,,,,
2243,portfolio_cpt,publish,en,1831,michael-kirsch-constitutional-banking,Michael Kirsch: Constitutional Banking,2013-02-08,,,R1,si_presentation,auto,0,,,,,,,,,
2246,post,publish,en,1832,mission-statement,Mission Statement,2013-02-08,,location-germany|activity-conference,R9,post,auto,0,,germany,,,founding mission statement with PDF (second-opinion),si_statement,new-paradigm,fable-day1,
2258,portfolio_cpt,publish,es,1393,lorella-presotto-el-futuro-para-italia,Lorella Presotto: El futuro para Italia,2013-02-08,,,R1,si_presentation,auto,0,,,,,,,,,
2264,portfolio_cpt,publish,en,1883,qa-part-1-how-can-beauty-be-restored-in-society,Q&A Part 1: How Can Beauty Be Restored in Society?,2013-02-13,,,R1,si_presentation,auto,0,,,,,,,,,
2282,portfolio_cpt,publish,en,1884,qa-part-2,Q&A Part 2: Only Man Bounds Man's Development,2013-02-13,,,R1,si_presentation,auto,0,,,,,,,,,
