yt_video_id,segment_index,playlist_id,conference_key,panel_title,case,kind,start_seconds,end_seconds,speaker_raw,person_key,country,affiliation,talk_title,title_autogenerated,agenda_json,chapters_json,source,upgrade_candidate,needs_review,notes,final_action,reviewer
SaaUj4uIAoE,0,PLoHwt4KyUk5BuFCwNp09wFxSsuN1HZbrp,2024-spirit-beethoven-become-brethren,,5,full_session,,,"The Next Several Weeks Until the 20th of January Are the Most Dangerous Ones Ever",,,,"The Next Several Weeks Until the 20th of January Are the Most Dangerous Ones Ever",0,"[{""speaker_raw"":""Dmitri Trenin (Russia), Professor, Academic Supervisor of the Institute of World Military Economy and Strategy at the Higher School of Economics University (Moscow)"",""person_key"":""dmitri-trenin"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""H.E. Donald Ramotar (Guyana), former President of Guyana"",""person_key"":""donald-ramotar"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""H.E. Ján Čarnogurský (Slovakia), former Prime Minister of Slovakia"",""person_key"":""jan-carnogursky"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Prof. Zhang Weiwei (China), Professor of International Relations, Fudan University, China"",""person_key"":""zhang-weiwei"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Ambassador Chas W. Freeman, Jr. (U.S.), former U.S. Assistant Secretary of Defense for International Security Affairs, 1993-1994"",""person_key"":""chas-w-freeman"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Scott Ritter (U.S.), former UN Weapons Inspector in Iraq"",""person_key"":""scott-ritter"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Col. (ret.) Larry Wilkerson, (U.S.) former chief of staff to the US Secretary of State"",""person_key"":""larry-wilkerson"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Amb. Hossein Mousavian (Iran), former ambassador from Iran to Germany"",""person_key"":""hossein-mousavian"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
Hi2cUOmeveQ,0,PLoHwt4KyUk5BuFCwNp09wFxSsuN1HZbrp,2024-spirit-beethoven-become-brethren,,5,full_session,,,"The Beauty of the Cultures of the World: A Dialogue Among Civilizations",,,,"The Beauty of the Cultures of the World: A Dialogue Among Civilizations",0,"[{""speaker_raw"":""Helga Zepp-LaRouche (Germany), Founder, Schiller Institute"",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""William Ferguson (U.S.), Schiller Institute"",""person_key"":""william-ferguson"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Paul Gallagher (U.S.), Schiller Institute"",""person_key"":""paul-gallagher"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""John Sigerson (U.S.), Musical Director, Schiller Institute"",""person_key"":""john-sigerson"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Liliana Gorini (Italy), Chairwoman of Movisol, and Sebastiano Brusco (Italy), Pianist"",""person_key"":""liliana-gorini"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Nader Majd (Iran\/U.S.), President and Director, Center for Persian Classical Music, Vienna, VA"",""person_key"":""nader-majd"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
S9ltnjy5W4Q,0,PLoHwt4KyUk5BuFCwNp09wFxSsuN1HZbrp,2024-spirit-beethoven-become-brethren,,5,full_session,,,"The Science Drivers of Physical Economy Today",,,,"The Science Drivers of Physical Economy Today",0,"[{""speaker_raw"":""Moderator: Jason Ross (U.S.), Science Advisor to the Schiller Institute: Welcome and Introduction"",""person_key"":""moderator-jason-ross"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Theodore Postol (U.S.), Professor Emeritus of Science, Technology and National Security at the Massachusetts Institute of Technology"",""person_key"":""theodore-postol"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Michael Limburg (Germany), Master in Engineering, Vice President EIKE (European Institute for Climate and Energy)"",""person_key"":""michael-limburg"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Michele Geraci (Italy), Former Under Secretary of State, Ministry of Economic Development"",""person_key"":""michele-geraci"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Chinese Expert (China)"",""person_key"":""chinese-expert"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Sergey Pulinets (Russia), Principal Research Scientist, Space Research Institute, Russian Academy of Sciences, Moscow"",""person_key"":""sergey-pulinets"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Jürgen Schöttle (Germany), Master in Engineering, Power Plant Construction"",""person_key"":""jurgen-schottle"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Space Historian (Europe)"",""person_key"":""space-historian"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
3cEmeoenoaA,0,PLoHwt4KyUk5BuFCwNp09wFxSsuN1HZbrp,2024-spirit-beethoven-become-brethren,,5,full_session,,,"The Great Projects To Overcome the Migrant Crisis",,,,"The Great Projects To Overcome the Migrant Crisis",0,"[{""speaker_raw"":""Moderator: Stephan Ossenkopp (Germany), Schiller Institute: Welcome and Introduction"",""person_key"":""moderator-stephan-ossenkopp"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Chinese Economist (China)"",""person_key"":""chinese-economist"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""H.E. Prof. Dr. Manuel Hassassian (Palestine), Palestinian Ambassador to Denmark"",""person_key"":""manuel-hassassian"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Alexander K. Bobrov (Russia), Associate Professor at the Department of Diplomacy, MGIMO University, Moscow"",""person_key"":""alexander-k-bobrov"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Chandra Muzaffar (Malaysia), Founder and President of the International Movement for a Just World (JUST)"",""person_key"":""chandra-muzaffar"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Glenn Diesen (Norway), Professor and Author"",""person_key"":""glenn-diesen"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""German Economist (Germany)"",""person_key"":""german-economist"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Bob Baker (U.S.), Schiller Institute and U.S. Farm leaders (U.S.)"",""person_key"":""bob-baker"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
pPRUHXXnyIQ,0,PLoHwt4KyUk5BuFCwNp09wFxSsuN1HZbrp,2024-spirit-beethoven-become-brethren,,5,full_session,,,"The Strategic Crisis: New and Final World War, or a New Paradigm of the One Humanity?",,,,"The Strategic Crisis: New and Final World War, or a New Paradigm of the One Humanity?",0,"[{""speaker_raw"":""Moderator: Dennis Speed (U.S.), Schiller Institute: Welcome and Introduction"",""person_key"":""moderator-dennis-speed"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""H.E. Naledi Pandor (South Africa), former Minister of International Relations and Cooperation, South Africa; \""How Should the South Respond?\"""",""person_key"":""naledi-pandor"",""affiliation"":"""",""country"":"""",""talk_title"":""How Should the South Respond?""},{""speaker_raw"":""Dmitri Trenin (Russia), Professor, Academic Supervisor of the Institute of World Military Economy and Strategy at the Higher School of Economics University (Moscow)"",""person_key"":""dmitri-trenin"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""H.E. Donald Ramotar (Guyana), former President of Guyana"",""person_key"":""donald-ramotar"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""H.E. Ján Čarnogurský (Slovakia), former Prime Minister of Slovakia"",""person_key"":""jan-carnogursky"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Ambassador Chas W. Freeman, Jr. (U.S.), former U.S. Assistant Secretary of Defense for International Security Affairs, 1993-1994"",""person_key"":""chas-w-freeman"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Former U.S. State Department Official (U.S.)"",""person_key"":""former-u-s-state-department-official"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
pzTKt1M_Q-U,0,PLoHwt4KyUk5BuFCwNp09wFxSsuN1HZbrp,2024-spirit-beethoven-become-brethren,,4,full_session,,,"Why a Classical Renaissance Is Needed to End Imperial Wars",,,,"Why a Classical Renaissance Is Needed to End Imperial Wars",0,,,none,0,1,"no marks, no agenda",,
wbHLGZlKtN0,0,PLoHwt4KyUk5ChmKI_mz2IhgGLpKvQrovy,2024-press-danger-nuclear-real,,3,talk,,,"Col. Black: U.S. Nuclear Policy is No Longer Defensive, but OFFENSIVE",black,,,"U.S. Nuclear Policy is No Longer Defensive, but OFFENSIVE",0,,,per-talk-video,0,1,"single speaker, whole video",,
18HDZV6xHdI,0,PLoHwt4KyUk5ChmKI_mz2IhgGLpKvQrovy,2024-press-danger-nuclear-real,,4,full_session,,,"If it wasn't for Russia's patience, we would be in nuclear war",,,,"If it wasn't for Russia's patience, we would be in nuclear war",0,,,none,0,1,"no marks, no agenda",,
Q8bcG5oGbkI,0,PLoHwt4KyUk5ChmKI_mz2IhgGLpKvQrovy,2024-press-danger-nuclear-real,,4,full_session,,,"Don't Sleepwalk Into WW3! #ww3 #nuclearwar",,,,"Don't Sleepwalk Into WW3! #ww3 #nuclearwar",0,,,none,0,1,"no marks, no agenda",,
pL59RdUPwi4,0,PLoHwt4KyUk5ChmKI_mz2IhgGLpKvQrovy,2024-press-danger-nuclear-real,,4,full_session,,,"With NATO's Loss in Ukraine, the World Needs to Return to Natural Law",,,,"With NATO's Loss in Ukraine, the World Needs to Return to Natural Law",0,,,none,0,1,"no marks, no agenda",,
uwJ90jf2a5Y,0,PLoHwt4KyUk5ChmKI_mz2IhgGLpKvQrovy,2024-press-danger-nuclear-real,,4,full_session,,,"The Role of the U.S. Nuclear Arsenal In The World — Lawrence Wilkerson",,,,"The Role of the U.S. Nuclear Arsenal In The World — Lawrence Wilkerson",0,,,none,0,1,"no marks, no agenda",,
r8qiH_paYeQ,0,PLoHwt4KyUk5ChmKI_mz2IhgGLpKvQrovy,2024-press-danger-nuclear-real,,5,full_session,,,"Did the U.S. Help Ukraine Target Russia's Nuclear Defense Capabilities?",,,,"Did the U.S. Help Ukraine Target Russia's Nuclear Defense Capabilities?",0,"[{""speaker_raw"":""Scott Ritter, Larry Wilkerson and Col. Richard Black speak at the Schiller Institute Emergency Press Conference, \""The Danger of Nuclear War Is Real, and Must Be Stopped\"" at the National Press Club in Washington D.C."",""person_key"":""scott-ritter"",""affiliation"":"""",""country"":"""",""talk_title"":""The Danger of Nuclear War Is Real, and Must Be Stopped""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
cIH5eWGCMfc,0,PLoHwt4KyUk5ChmKI_mz2IhgGLpKvQrovy,2024-press-danger-nuclear-real,,3,talk,,,"Scott Ritter: Opposing Nuclear War Doesn't Make You Weak",scott-ritter,,,"Opposing Nuclear War Doesn't Make You Weak",0,,,per-talk-video,0,1,"single speaker, whole video",,
lAd8H_o5fd4,0,PLoHwt4KyUk5ChmKI_mz2IhgGLpKvQrovy,2024-press-danger-nuclear-real,,4,full_session,,,"Le danger de guerre nucléaire est réel et doit être stoppé de toute urgence",,,,"Le danger de guerre nucléaire est réel et doit être stoppé de toute urgence",0,,,none,0,1,"no marks, no agenda",,
aOrmFJXyAVI,0,PLoHwt4KyUk5ChmKI_mz2IhgGLpKvQrovy,2024-press-danger-nuclear-real,,5,full_session,,,"Emergency Press Conference: The Danger of Nuclear War Is Real, and Must Be Stopped",,,,"Emergency Press Conference: The Danger of Nuclear War Is Real, and Must Be Stopped",0,"[{""speaker_raw"":""Schiller Institute"",""person_key"":""schiller-institute"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""On June 3, the U.S. State Department prevented U.S. citizen Scott Ritter from boarding his flight to St. Petersburg, Russia, and seized his passport. Ritter, a former U.S. Marine officer and United Nations weapons inspector who has become a prominent opponent of the current war policy, was traveling to participate in the St. Petersburg International Economic Forum (SPIEF), which is being attended by an estimated 19,000 people and 3,400 media representatives from some 130 countries. Ritter was subsequently able to participate in the SPIEF panel via Zoom."",""person_key"":""on-june-3"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""On Wednesday, June 12 at the National Press Club in Washington, D.C., a distinguished panel of four experts will each make brief presentations on these topics, and will respond to questions from the media, both in person and over an international Zoom link (with simultaneous interpretation into German, French and Spanish for audiences in those countries)."",""person_key"":""on-wednesday"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
K9xiNZsefUs,0,PLoHwt4KyUk5A6e8qKmpq9qQfQhl938kpr,2023-strategic-situation-after-historic,,5,full_session,,,"H.E. Donald Ramotar, Former President of Guyana: ""Prospects and Challenges post BRICS Summit""",,,,"H.E. Donald Ramotar, Former President of Guyana: ""Prospects and Challenges post BRICS Summit""",0,"[{""speaker_raw"":""Moderator: Dennis Speed, The Schiller Institute (U.S.)"",""person_key"":""moderator-dennis-speed"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Helga Zepp-LaRouche (Germany), Founder, The Schiller Institute: \""BRICS: A Transformation Greater than that of the End of the Cold War\"""",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""BRICS: A Transformation Greater than that of the End of the Cold War""},{""speaker_raw"":""H.E. Donald Ramotar (Guyana), Former President of Guyana: \""Prospects and Challenges post BRICS Summit\"""",""person_key"":""donald-ramotar"",""affiliation"":"""",""country"":"""",""talk_title"":""Prospects and Challenges post BRICS Summit""},{""speaker_raw"":""Prof. Georgy Toloraya (Russia), Retired Senior Diplomat; Deputy Chairman, Russian National Committee on BRICS Research: \""BRICS: A War Prevention Medicine\"""",""person_key"":""georgy-toloraya"",""affiliation"":"""",""country"":"""",""talk_title"":""BRICS: A War Prevention Medicine""},{""speaker_raw"":""Robert Cushing (U.S.), Association of U.S. Catholic Priests, and others: \""A Policy for Peace\"""",""person_key"":""robert-cushing"",""affiliation"":"""",""country"":"""",""talk_title"":""A Policy for Peace""},{""speaker_raw"":""Raymond McGovern (U.S.), former Senior Analyst, U.S. Central intelligence Agency (CIA); Founding Member, Veteran Intelligence Professionals for Sanity (VIPS): \""JFK and Russia, Making a Shift Towards Sanity on the Brink of Annihilation\"""",""person_key"":""raymond-mcgovern"",""affiliation"":"""",""country"":"""",""talk_title"":""JFK and Russia, Making a Shift Towards Sanity on the Brink of Annihilation""},{""speaker_raw"":""Diane Sare (U.S.), LaRouche independent candidate for U.S. Senate from New York"",""person_key"":""diane-sare"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Scott Ritter (U.S.), former UN Weapons Inspector in Iraq: \""The NATO Worldview Is Colliding with Reality\"""",""person_key"":""scott-ritter"",""affiliation"":"""",""country"":"""",""talk_title"":""The NATO Worldview Is Colliding with Reality""},{""speaker_raw"":""His Excellency Donald Ramotar, former President of Guyana, speaks to the Schiller Institute Conference."",""person_key"":""donald-ramotar"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
Vl8LLv3VxzA,0,PLoHwt4KyUk5A6e8qKmpq9qQfQhl938kpr,2023-strategic-situation-after-historic,,5,full_session,,,"""BRICS: A Transformation Greater than that of the End of the Cold War"" — Helga Zepp-LaRouche",,,,"""BRICS: A Transformation Greater than that of the End of the Cold War"" — Helga Zepp-LaRouche",0,"[{""speaker_raw"":""Moderator: Dennis Speed, The Schiller Institute (U.S.)"",""person_key"":""moderator-dennis-speed"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Helga Zepp-LaRouche (Germany), Founder, The Schiller Institute: \""BRICS: A Transformation Greater than that of the End of the Cold War\"""",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""BRICS: A Transformation Greater than that of the End of the Cold War""},{""speaker_raw"":""H.E. Donald Ramotar (Guyana), Former President of Guyana: \""Prospects and Challenges post BRICS Summit\"""",""person_key"":""donald-ramotar"",""affiliation"":"""",""country"":"""",""talk_title"":""Prospects and Challenges post BRICS Summit""},{""speaker_raw"":""Prof. Georgy Toloraya (Russia), Retired Senior Diplomat; Deputy Chairman, Russian National Committee on BRICS Research: \""BRICS: A War Prevention Medicine\"""",""person_key"":""georgy-toloraya"",""affiliation"":"""",""country"":"""",""talk_title"":""BRICS: A War Prevention Medicine""},{""speaker_raw"":""Robert Cushing (U.S.), Association of U.S. Catholic Priests, and others: \""A Policy for Peace\"""",""person_key"":""robert-cushing"",""affiliation"":"""",""country"":"""",""talk_title"":""A Policy for Peace""},{""speaker_raw"":""Raymond McGovern (U.S.), former Senior Analyst, U.S. Central intelligence Agency (CIA); Founding Member, Veteran Intelligence Professionals for Sanity (VIPS): \""JFK and Russia, Making a Shift Towards Sanity on the Brink of Annihilation\"""",""person_key"":""raymond-mcgovern"",""affiliation"":"""",""country"":"""",""talk_title"":""JFK and Russia, Making a Shift Towards Sanity on the Brink of Annihilation""},{""speaker_raw"":""Diane Sare (U.S.), LaRouche independent candidate for U.S. Senate from New York"",""person_key"":""diane-sare"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Scott Ritter (U.S.), former UN Weapons Inspector in Iraq: \""The NATO Worldview Is Colliding with Reality\"""",""person_key"":""scott-ritter"",""affiliation"":"""",""country"":"""",""talk_title"":""The NATO Worldview Is Colliding with Reality""},{""speaker_raw"":""Helga Zepp-LaRouche, Founder of the International Schiller Institute, speaks to the first panel about the historical ramifications of the BRICS+ Process and its potential to overthrow the previous axioms of the unipolar order."",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
