legacy_id,tier,language,trid,date,slug,title,legacy_url,current_rule,current_type,yt_embeds,yt_embed_ids,yt_links,panel_headings,agenda_headings,speaker_lines,title_event,event_markers,conference_key,conf_source,conf_match_note,seg_covered,words,evidence,action_needed,needs_review,proposed_action,final_action,reviewer,notes
109312,B,de,159880,2025-05-12,konferenzeinladung-eine-schoene-vision-fuer-die-menschheit-in-zeiten-grosser-turbulenzen,Konferenzeinladung: „Eine schöne Vision für die Menschheit in Zeiten großer Turbulenzen!“,/blog/2025/05/12/konferenzeinladung-eine-schoene-vision-fuer-die-menschheit-in-zeiten-grosser-turbulenzen/,R9,post,6,tV3u_L8XHbA|TkYe83h9erY|QeW8Qfy20r0|EJzkzHkw8tg|gAQ_9NIFPFs|t1Wo8E7nheA,0,Panel 1: Strategische Herausforderungen und die entstehende neue Weltordnung|Panel 2: Die Schönheit der kulturellen Vielfalt|Panel 3: Der LaRouche-Oasenplan: Treiber für das LaRouche-Programm für 3 Milliarden neue produktive Arbeitsplätze|Panel 4: Die LaRouche Legacy Foundation über die Aktualität von LaRouches Ideen|Panel 5: Die nächsten 50 Jahre der Erde gestalten|Panel 6: Die Macht der Vernunft zur Veränderung des Universums,,0,1,,,,,0/6,1784,multi-video record (6 embeds) + programme structure,1,1,conference,,,
112952,B,en,160412,2025-11-07,live-nov-8-9-international-conference-the-emancipation-of-africa-and-the-world-majority-a-challenge-for-europe,"Live - Nov 8/9 international conference: The Emancipation of Africa and the World Majority, A Challenge for Europe",/blog/2025/11/07/live-nov-8-9-international-conference-the-emancipation-of-africa-and-the-world-majority-a-challenge-for-europe/,R9,post,6,Y1KKogDOdFI|_z4_Txl6uXI|e8zw35F4OYA|wdCc0vJ0bv4|CmK6JicLjRI|irlvdNp6mHE,0,Panel 1 from 3.30 a.m. (ET)|Panel 2 from 9 am (ET)|Panel 3 from 12.15 pm (ET) p.m.|Panel 4 from 4 a.m. (ET)|Panel 5 from 7:30 am (ET)|Panel 6 from 12.30 pm (ET),Moderator :|Speakers :|Moderator :|Speakers :|Moderator :|Speakers :|Concert,0,1,cet|register now|will take place,,,,0/6,1331,multi-video record (6 embeds) + programme structure,1,1,conference,,,
34159,B,en,18056,2016-06-15,strategic-seminar,Strategic Seminar,/blog/2016/06/15/strategic-seminar/,R9,post,5,vcUoWGJXP-8|PYxWZeBvaJ0|M1KqdVgOrII|IZFTjVstSV4|QGQGkU-U1fI,0,,,0,1,,2016-francisco-june-2016-strategic,video-segmentation,,5/5,83,embeds video(s) already segmented under conference 2016-francisco-june-2016-strategic,1,1,attach:2016-francisco-june-2016-strategic,,,
54861,B,en,20641,2019-07-09,conference-apollo-50,Conference: APOLLO +50,/blog/2019/07/09/conference-apollo-50/,R4,post,5,6G_mx9ix68I|NDg9RXuPWqM|SUcjqOF_-qM|8zaqak6caOA|Q_f_Pqe1VxA,0,Keynote: Helga Zepp-LaRouche,,0,1,,,,,0/5,867,multi-video record (5 embeds) + programme structure,1,1,conference,,,
58258,B,en,21085,2020-03-29,conference-mankinds-existence-now-depends-on-the-establishment-of-a-new-paradigm,Conference: Mankind’s Existence Now Depends on the Establishment of a New Paradigm!,/blog/2020/03/29/conference-mankinds-existence-now-depends-on-the-establishment-of-a-new-paradigm/,R4,post,4,_OCAxLIpAMY|xQlZ-2CcXiY|cy0uh-BYs7s|iVAUkB8zCqc,0,Panel 1: The Urgent Need to Replace Geopolitics with a New Paradigm in International Relations|Panel 2: For a Better Understanding of How Our Universe Functions|Panel 3: Creativity as the Distinctive Characteristic of Human Culture: The Need for a Classical Renaissance|Panel 4: The Science of Physical Economy|Panel 2: For a Better Understanding of How Our Universe Functions|Panel 4: The Science of Physical Economy,Concert Playlist,0,1,cest|cet|edt,2020-april-2020,video-segmentation,,4/4,1063,embeds video(s) already segmented under conference 2020-april-2020,1,1,attach:2020-april-2020,,,
61582,B,en,21562,2020-08-13,conference-war-drive-towards-armageddon-or-a-new-paradigm-among-sovereign-nations-united-by-the-common-aims-of-mankind,Conference: War Drive Towards Armageddon — Or a New Paradigm Among Sovereign Nations United by the Common Aims of Mankind?,/blog/2020/08/13/conference-war-drive-towards-armageddon-or-a-new-paradigm-among-sovereign-nations-united-by-the-common-aims-of-mankind/,R9,post,4,np673ypliKM|Ypi6aVv0Wjk|XaztvOo-as4|tV-OyuNg1x4,0,PANEL I (Saturday 10:00 a.m. - 2:00 p.m. EDT) Overcoming Geopolitics: Why a P-5 Summit Is Urgently Needed Now|PANEL II (Saturday 3:00 p.m. - 6:00 p.m. EDT) The Role of Science in Creating Mankind’s Future|PANEL III (Sunday 10:00 a.m. - 2:00 p.m. EDT): The Belt and Road Initiative Becomes the World Land-Bridge: FDR’s Unfinished Business|PANEL IV (Sunday 3:00 p.m. - 6:00 p.m. EDT): Building Trust in International Relations: The Role of Classical Culture and Combating World Famine,,0,1,edt,,,,0/4,607,multi-video record (4 embeds) + programme structure,1,1,conference,,,
65170,B,de,22133,2020-12-11,conference-the-world-after-the-u-s-election-creating-a-world-based-on-reason,"Konferenz: ""Die Welt nach den US-Wahlen- Eine Welt auf der Basis von Vernunft schaffen""",/blog/2020/12/11/conference-the-world-after-the-u-s-election-creating-a-world-based-on-reason/,R4,post,4,H5xcTdeiDU8|zZdu7bRYKAY|4zkgpKzHbRM|UdKqeqShu2I,0,,,0,1,uhr mez,,,,0/4,616,multi-video record (4 embeds) + programme structure,1,1,conference,,,
70091,B,de,153602,2021-03-08,internetkonferenz-des-schiller-instituts-am-20-und-21-maerz-2021,Ab 15.00 Uhr live: Internetkonferenz des Schiller-Instituts,/blog/2021/03/08/internetkonferenz-des-schiller-instituts-am-20-und-21-maerz-2021/,R3,si_video,4,KcduPjapbRc|83Kzsg20gAo|6XN34NZqLgw|MRMsLajli84,0,,,0,0,edt|uhr mez,2021-march-world-crossroad-months,video-segmentation,,3/4,724,embeds video(s) already segmented under conference 2021-march-world-crossroad-months,1,1,attach:2021-march-world-crossroad-months,,,
94700,B,de,157862,2023-02-03,einladungen-zur-schiller-insitut-konferenz-am-4-februar-unterstuetzung-fuer-papst-franziskus-initiative-fuer-friedensverhandlungen,Einladungen zur Schiller-Insitut Konferenz am 4. Februar - Unterstützung für Papst Franziskus Initiative für Friedensverhandlungen,/blog/2023/02/03/einladungen-zur-schiller-insitut-konferenz-am-4-februar-unterstuetzung-fuer-papst-franziskus-initiative-fuer-friedensverhandlungen/,R9,post,4,yhf7lFNqkzc|GGqo1sSL_QE|lgQTNIrX9D8|tb7bwAoo-9I,0,,,0,1,einladung,,,,0/4,82,multi-video record (4 embeds) + programme structure,1,1,conference,,,
105267,B,de,159634,2024-11-05,konferenz-7-8-dezember-2024,Konferenz: Im Geiste Schillers und Beethovens: Alle Menschen werden Brüder!,/blog/2024/11/05/konferenz-7-8-dezember-2024/,R9,post,4,e8Zo09h3Xak|YM7-WTBJxz0|PW12X-toSb8|e72bkr3RvK0,1,,,0,1,,,,,0/4,36705,multi-video record (4 embeds) + programme structure,1,1,conference,,,
116781,B,en,160760,2026-06-01,the-end-of-500-years-of-colonialism-for-a-dialogue-of-civilizationsthe-urgency-of-a-new-global-security-and-development-architecture,The End of 500 Years of Colonialism -For a Dialogue of CivilizationsThe Urgency of a New Global Security and Development Architecture,/blog/2026/06/01/the-end-of-500-years-of-colonialism-for-a-dialogue-of-civilizationsthe-urgency-of-a-new-global-security-and-development-architecture/,R9,post,4,k3_wTfYRx7Y|OnK0sx2egRY|HtwN-XyRsvU|DP0ezfyHm9Q,0,Panel 2: Sovereignty and Consensus of the Governed|Panel 3: The End of 500 Years of Colonialism - Part 1|Panel 3: The End of 500 Years of Colonialism - Part 2,"Concert and Dialogue of Civilizations - Artists from China, Russia, Germany, Albania, and others",0,0,,,,,0/4,510,multi-video record (4 embeds) + programme structure,1,1,conference,,,
52052,B,en,20255,2019-02-19,let-us-create-a-new-more-human-epoch-for-mankind-panels-1-3,"Conference: Let Us Create a New, More Human Epoch for Mankind",/blog/2019/02/19/let-us-create-a-new-more-human-epoch-for-mankind-panels-1-3/,R4,post,3,KQcQTMHG1KM|RqtZS8odIpA|qDxilIhSJbw,0,"Panel I — Let Us Create a New, More Human Epoch for Mankind|Panel II — The Aesthetic Education of Man for the Beauty of the Mind and Soul|Panel III — The Frontiers of Science",,0,1,,2019-presidents-national-2019,video-segmentation,,3/3,535,embeds video(s) already segmented under conference 2019-presidents-national-2019,1,1,attach:2019-presidents-national-2019,,,
52304,B,de,20255,2019-02-19,let-us-create-a-new-more-human-epoch-for-mankind-panels-1-3,"Konferenz: Schaffen wir eine neue, menschlichere Epoche für die Menschheit",/blog/2019/02/19/let-us-create-a-new-more-human-epoch-for-mankind-panels-1-3/,R4,post,3,KQcQTMHG1KM|RqtZS8odIpA|qDxilIhSJbw,0,"Panel I — Let Us Create a New, More Human Epoch for Mankind|Panel II — The Aesthetic Education of Man for the Beauty of the Mind and Soul|Panel III — The Frontiers of Science",,0,1,,2019-presidents-national-2019,video-segmentation,,3/3,10661,embeds video(s) already segmented under conference 2019-presidents-national-2019,1,1,attach:2019-presidents-national-2019,,,
79342,B,en,155324,2021-09-08,larouche-at-99,LaRouche at 99,/blog/2021/09/08/larouche-at-99/,R9,post,3,NB7vdEw4Dlk|U0jhT-MHQWw|OGZFtsl0IbA,0,,,0,0,,2013-rescuing-civilization-brink,video-segmentation,,1/3,172,embeds video(s) already segmented under conference 2013-rescuing-civilization-brink,1,1,attach:2013-rescuing-civilization-brink,,,
79417,B,de,155324,2021-09-08,larouche-mit-99-jahren,LaRouche mit 99 Jahren,/blog/2021/09/08/larouche-mit-99-jahren/,R9,post,3,NB7vdEw4Dlk|U0jhT-MHQWw|OGZFtsl0IbA,0,,,0,0,,2013-rescuing-civilization-brink,video-segmentation,,1/3,179,embeds video(s) already segmented under conference 2013-rescuing-civilization-brink,1,1,attach:2013-rescuing-civilization-brink,,,
88595,B,en,156989,2022-06-22,video-compilation-why-friendly-u-s-china-relations-are-good-for-the-world,Video compilation: Why Friendly U.S.–China Relations Are Good for the World!,/blog/2022/06/22/video-compilation-why-friendly-u-s-china-relations-are-good-for-the-world/,R9,si_video,3,CNKwkP5zsOs|pL-ZeLdY5F4|AvMr0v5Nupk,0,,,0,0,,2022-there-peace-without-bankruptcy,video-segmentation,,2/3,394,embeds video(s) already segmented under conference 2022-there-peace-without-bankruptcy,1,1,attach:2022-there-peace-without-bankruptcy,,,
102380,B,en,159269,2024-05-14,copenhagen-diplomatic-seminar-stop-the-killing-and-start-rebuilding-gaza-and-the-region-with-the-oasis-plan-the-larouche-solution-for-peace-through-development,Copenhagen Diplomatic Seminar: Stop the Killing and Start Rebuilding Gaza and the Region with The Oasis Plan: The LaRouche Solution for Peace Through Development,/blog/2024/05/14/copenhagen-diplomatic-seminar-stop-the-killing-and-start-rebuilding-gaza-and-the-region-with-the-oasis-plan-the-larouche-solution-for-peace-through-development/,R3,si_video,3,J_6UnYnKlaQ|1JdtHdq-MNo|5TsDhHu_iEg,1,,,0,1,,,,,0/3,2208,multi-video record (3 embeds) + programme structure,1,1,conference,,,same-trid sibling(s) not flagged: 102650 — decide the whole group
102595,B,de,159301,2024-05-28,einladung-zur-internetkonferenz-des-schiller-instituts-am-15-und-16-juni-2024,Internetkonferenz des Schiller Instituts: Die Welt am Abgrund: Für einen neuen Westfälischen Frieden!,/blog/2024/05/28/einladung-zur-internetkonferenz-des-schiller-instituts-am-15-und-16-juni-2024/,R9,post,3,r2aNR-j0xZQ|GgsIdPKzW08|2ICQBxSGF24,0,Panel 1 : Europa nach den Europawahlen|Panel 2 : Die Entwicklungsbestrebungen der globalen Mehrheit|Panel 3 : Die Auswirkungen der laufenden wissenschaftlichen Revolution|Panel 4 : Der Reichtum der Kulturen der Menschheit und die kommende Goldene Renaissance,,1,0,,,,,0/3,38989,multi-video record (3 embeds) + programme structure,1,1,conference,,,
104830,B,en,159576,2024-10-07,another-step-closer-to-nuclear-armageddon-germany-needs-a-new-security-architecture,Another Step Closer to Nuclear Armageddon — Germany Needs a New Security Architecture,/blog/2024/10/07/another-step-closer-to-nuclear-armageddon-germany-needs-a-new-security-architecture/,R9,post,3,2h78RP0XRJI|8tvKsW9Ft2w|B_6Sk2eMEB4,0,,Speakers:,0,0,,,,,0/3,598,multi-video record (3 embeds) + programme structure,1,1,conference,,,
41895,B,en,18757,2017-07-18,berlin-conference-china-model-implications,Berlin Conference: The China Model and Its Implications,/blog/2017/07/18/berlin-conference-china-model-implications/,R9,post,2,P7XIYP0LvgI|VsbwomlP2o4,0,,,0,1,,,,,0/2,217,multi-video record (2 embeds) + programme structure,1,1,conference,,,
42222,B,en,18804,2017-10-11,replace-british-empires-geopolitics-new-silk-road-helga-zepp-larouche-webcast-thursday-october-12-noon-edt,Webcast: Replace the British Empire's Geopolitics with the New Silk Road,/blog/2017/10/11/replace-british-empires-geopolitics-new-silk-road-helga-zepp-larouche-webcast-thursday-october-12-noon-edt/,R3,si_video,2,MslkvEHnOn0|N2GiDNECywg,0,,,0,1,cet|edt,,,,0/2,289,multi-video record (2 embeds) + programme structure,1,1,conference,,,
42272,B,en,18812,2017-10-17,people-still-unaware-crossroads-human-history-helga-zepp-larouche,"Webcast: ""Most People are still unaware that We are at the Crossroad of Human History"" -- Helga Zepp-LaRouche",/blog/2017/10/17/people-still-unaware-crossroads-human-history-helga-zepp-larouche/,R3,si_video,2,A7HL3i3mgQ4|MslkvEHnOn0,0,,,0,1,cet|edt,,,,0/2,4123,multi-video record (2 embeds) + programme structure,1,1,conference,,,same-trid sibling(s) not flagged: 42299 — decide the whole group
42399,B,en,18829,2017-10-26,british-empire-fear-chinas-belt-road-initiative,Webcast: Why does the British Empire Fear China's Belt and Road Initiative?,/blog/2017/10/26/british-empire-fear-chinas-belt-road-initiative/,R3,si_video,2,E_ZpNlcY2Cs|A7HL3i3mgQ4,0,,,0,1,,,,,0/2,278,multi-video record (2 embeds) + programme structure,1,1,conference,,,
42699,B,en,18875,2017-11-01,weekly-webcast-helga-zepp-larouche-%e2%80%a2-november-1-2017,"Webcast with Helga Zepp-LaRouche • November 2, 2017",/blog/2017/11/01/weekly-webcast-helga-zepp-larouche-%e2%80%a2-november-1-2017/,R3,si_video,2,J-69znVUT3o|E_ZpNlcY2Cs,0,,,0,1,cet|edt,,,,0/2,338,multi-video record (2 embeds) + programme structure,1,1,conference,,,
42833,B,en,18898,2017-11-08,trump-xi-spirit-new-silk-road-webcast-helga-zepp-larouche,"Webcast: Trump, Xi, and the Spirit of the New Silk Road",/blog/2017/11/08/trump-xi-spirit-new-silk-road-webcast-helga-zepp-larouche/,R3,si_video,2,iXPHhO2e9fw|J-69znVUT3o,0,,,0,1,cet|est,,,,0/2,292,multi-video record (2 embeds) + programme structure,1,1,conference,,,
42991,B,en,18920,2017-11-14,president-trumps-asia-trip-new-paradigm,Webcast: President Trump's Asia Trip and The New Paradigm,/blog/2017/11/14/president-trumps-asia-trip-new-paradigm/,R3,si_video,2,bp6mlchuXpI|J-69znVUT3o,0,,,0,1,cet|est,,,,0/2,214,multi-video record (2 embeds) + programme structure,1,1,conference,,,same-trid sibling(s) not flagged: 43046 — decide the whole group
46812,B,en,19482,2018-06-14,nyc-conference-grant-us-peace-through-economic-development,NYC Conference: Grant Us Peace Through Economic Development,/blog/2018/06/14/nyc-conference-grant-us-peace-through-economic-development/,R4,post,2,2OmTcMVeSXs|GkPKVq3xj_o,0,,,0,1,,,,,0/2,179,multi-video record (2 embeds) + programme structure,1,1,conference,,,
50488,B,en,20037,2018-12-19,friedrich-schiller-birthday-celebration-concert,Friedrich Schiller Birthday Celebration Concert,/blog/2018/12/19/friedrich-schiller-birthday-celebration-concert/,R9,post,2,MDLPfbX921Q|N1B27voNUBw,0,,,0,0,,2020-april-2020,video-segmentation,,1/2,156,embeds video(s) already segmented under conference 2020-april-2020,1,1,attach:2020-april-2020,,,
62801,B,de,21744,2020-09-24,62768,Internationale Jugendkonferenz: Die Welt hat eine Wahl: Auslöschung oder die LaRouche-Ära,/blog/2020/09/24/62768/,R9,post,2,CIce48JNtCU|Ey9g5LzTcz4,0,,,0,0,,2020-september-2020-youth-world,video-segmentation,,1/2,217,embeds video(s) already segmented under conference 2020-september-2020-youth-world,1,1,attach:2020-september-2020-youth-world,,,
70864,B,de,153719,2021-03-23,konferenz-die-welt-am-scheideweg-zwei-monate-unter-der-neuen-us-regierung,Konferenz: Die Welt am Scheideweg: Zwei Monate unter der Neuen US-Regierung,/blog/2021/03/23/konferenz-die-welt-am-scheideweg-zwei-monate-unter-der-neuen-us-regierung/,R4,post,2,Jfo50fdEwTo|xJcEFRI06Ko,3,,,1,1,,,,,0/2,788,multi-video record (2 embeds) + programme structure,1,1,conference,,,
76576,B,de,154832,2021-07-10,larouche-legacy-foundation-veranstaltet-internetseminar-sind-sie-endlich-bereit-etwas-ueber-wirtschaft-zu-lernen,"LaRouche Legacy Foundation veranstaltet Internetseminar: Sind Sie endlich bereit, etwas über Wirtschaft zu lernen?",/blog/2021/07/10/larouche-legacy-foundation-veranstaltet-internetseminar-sind-sie-endlich-bereit-etwas-ueber-wirtschaft-zu-lernen/,R9,post,2,6SPafm266-s|5bicKvoNFYM,0,Panel 1: „Über LaRouches Entdeckung“|Panel 2: „Die kommenden 50 Jahre der Welt“,,0,0,,,,,0/2,508,multi-video record (2 embeds) + programme structure,1,1,conference,,,same-trid sibling(s) not flagged: 76466 — decide the whole group
76830,B,en,154903,2021-07-15,conference-there-is-no-climate-emergency-apply-the-science-and-economics-of-development-to-stop-blackouts-and-death,Conference: There Is No ‘Climate Emergency’—Apply the Science and Economics of Development to Stop Blackouts and Death,/blog/2021/07/15/conference-there-is-no-climate-emergency-apply-the-science-and-economics-of-development-to-stop-blackouts-and-death/,R9,post,2,yB6UHBSqOdE|zr2YdQArSEg,0,"Panel 1: The Economic Effects of Green MAD -- Mutually Assured Destruction Sat., July 24, 9:00 am EDT; 15:00 hrs. CET|Panel 2: Energy, World Health and the End of War: The Power of Energy Flux Density Sat., July 24, 2:00 pm; 20:00 hrs. CET","Moderator: Dennis Speed (US), The Schiller Institute|Moderator: Dennis Speed (US), The Schiller Institute",0,1,cet|edt,,,,0/2,481,multi-video record (2 embeds) + programme structure,1,1,conference,,,
