legacy_id,title,current_type,status,date,lang,slug,proposed_type,confidence,decided_by,topics,region,campaign,series,person_hints,auto_apply,final_type,reviewer_note,note
1649,Lorella Presotto: Les déterminants de l'avenir pour l'Italie,portfolio_cpt,publish,2013-01-01,fr,lorella-presotto-les-determinants-de-lavenir-pour-litalie,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1653,Lorella Presotto: Wovon Italiens Zukunft abhängt,portfolio_cpt,publish,2013-01-01,de,lorella-presotto-wovon-italiens-zukunft-abhangt,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1656,Stoppt den dritten Weltkrieg!,page,publish,2013-01-02,de,stoppt-den-dritten-weltkrieg,si_statement,high,llm,Peace & Strategy,Global,,,,TRUE,,,German version of id 1163
1664,Unsere Kampagne,page,publish,2013-01-02,de,unsere-kampagne,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1666,Über uns,page,publish,2013-01-02,de,uber-uns,page,high,llm,,,,,,TRUE,,,
1670,Contattaci!,page,publish,2013-01-02,it,contattaci,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1677,"""Grün"" bedeutet Tod",page,publish,2013-01-02,de,grun-bedeutet-tod,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1681,Die Weltlandbrücke aufbauen,page,draft,2013-01-02,de,,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1684,Baut die Weltlandbrücke!,page,publish,2013-01-02,de,baut-die-weltlandbrucke,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1716,Contactez-nous !,page,publish,2013-01-02,fr,contactez-nous,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1730,"Conférence internationale, 24-25 novembre 2012",page,publish,2013-01-03,fr,conference-internationale-24-25-novembre-2012,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1733,Concert classique,page,publish,2013-01-03,fr,concert-classique,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1736,Panel I : Le grand Moyen-Orient,page,publish,2013-01-03,fr,panel-i-le-grand-moyen-orient,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1739,Panel II : L’exploration spatiale et les buts communs de l’humanité,page,publish,2013-01-03,fr,panel-ii-lexploration-spatiale-et-les-buts-communs-de-lhumanite,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1743,Panel III : L’alternative à la guerre et au chaos,page,publish,2013-01-03,fr,panel-iii-lalternative-a-la-guerre-et-au-chaos,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1745,Panel IV : Il y a une vie après l’euro !,page,publish,2013-01-03,fr,panel-iv-il-y-a-une-vie-apres-leuro,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1747,Table ronde,page,publish,2013-01-03,fr,table-ronde,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1774,Контакты,page,publish,2013-01-07,ru,%d0%ba%d0%be%d0%bd%d1%82%d0%b0%d0%ba%d1%82%d1%8b,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1780,Contact,page,publish,2012-12-07,fa,contact-us,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1801,Главная,page,publish,2013-01-08,ru,%d0%b3%d0%bb%d0%b0%d0%b2%d0%bd%d0%b0%d1%8f,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1816,Contact Us,page,publish,2013-01-10,ar,contact-us-2,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1825,ВОЗРОЖДЕНИЕ КЛАССИЧЕСКОЙ КУЛЬТУРЫ В ЕВРОПЕ (англ.),portfolio_cpt,publish,2012-12-31,ru,a-renaissance-of-classical-culture-in-europe,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1826,ЛОРЕЛЛА ПРЕСOТТО: ОТ ЧЕГО ЗАВИСИТ БУДУЩЕЕ ИТАЛИИ (англ.),portfolio_cpt,publish,2012-12-31,ru,lorella-presotto-what-italys-future-depends-on,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1827,ГОНЧЕХ ТАЗМИНИ: НОВАЯ ПЕРСПЕКТИВА ДЛЯ ИРАНА,portfolio_cpt,publish,2012-12-18,ru,ghoncheh-tazmini-a-new-perspective-for-iran,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1828,ПРОФЕССОР БАССАМ ТАХХАН: ПЕРСПЕКТИВЫ МИРА ДЛЯ СИРИИ И ВСЕГО РЕГИОНА (англ.),portfolio_cpt,publish,2012-12-18,ru,prof-bassam-tahhan-perspective-for-peace-for-syria-and-the-region,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1829,I. Lachner – Trio in D major Op. 58,portfolio_cpt,publish,2012-12-18,ru,i-lachner-trio-in-d-major-op-58,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1830,"G. Verdi – Nabuccodonosor: „Va pensiero""",portfolio_cpt,publish,2012-12-18,ru,g-verdi-nabuccodonosor-va-pensiero,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1831,"L. v. Beethoven – Fidelio: „Mir ist so wunderbar"" (Quartet)",portfolio_cpt,publish,2012-12-18,ru,l-v-beethoven-fidelio-mir-ist-so-wunderbar-quartet,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1832,"L. v. Beethoven – Fidelio: „O welche Lust"" (Gefangenenchor)",portfolio_cpt,publish,2012-12-18,ru,l-v-beethoven-fidelio-o-welche-lust-gefangenenchor,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1833,"L. v. Beethoven – Fidelio: „Wer ein holdes Weib errungen"" (Finale)",portfolio_cpt,publish,2012-12-18,ru,l-v-beethoven-fidelio-wer-ein-holdes-weib-errungen-finale,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1834,ДИДЬЕ ШМИТТ: ПРОЕКТ EXOMARS (англ.),portfolio_cpt,publish,2012-12-11,ru,didier-schmitt-the-exomars-project,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1835,ЖАК ШЕМИНАД: ВЫСШИЕ ЦЕЛИ ЕВРОПЫ И БРИТАНСКАЯ ИМПЕРИЯ (англ.),portfolio_cpt,publish,2012-12-11,ru,jacques-cheminade-the-mission-of-europe-versus-the-british-empire,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1836,Lyndon LaRouche: The Crucial Issue of This Crisis,portfolio_cpt,publish,2012-12-11,ru,lyndon-larouche-the-crucial-issue-of-this-crisis,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1837,АЙМАН РАШЕД: АФРИКАНСКИЙ ПРОХОД (англ.),portfolio_cpt,publish,2012-12-11,ru,aiman-rsheed-africa-pass,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1838,МУЛУГЕТА ЗЕВДИ МАЙКЛ: ПРОЕКТ «ПЛОТИНА ТЫСЯЧЕЛЕТИЯ» (англ.),portfolio_cpt,publish,2012-12-11,ru,mulugeta-zewdie-michael-the-grand-millennium-dam-project,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1839,ХЕЛЬГА ЦЕПП-ЛАРУШ: ЕСТЬ ЖИЗНЬ ПОСЛЕ ЕВРО! (ВВЕДЕНИЕ) (англ.),portfolio_cpt,publish,2012-12-11,ru,helga-zepp-larouche-there-is-life-after-the-euro-introduction,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1840,ПРОФ. КАЦАНЕВАС: РЕШЕНИЕ ГРЕЧЕСКОЙ ПРОБЛЕМЫ (англ.),portfolio_cpt,publish,2012-12-11,ru,prof-katsanevas-the-solution-for-greece,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1841,ГЕОРГИЙ ЦОБАНОГЛУ: ДИНАМИКА ГРЕЧЕСКОГО КРИЗИСА (англ.),portfolio_cpt,publish,2012-12-11,ru,george-tsobanoglou-the-dynamics-of-the-greek-crisis,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1842,ДАНИЭЛЬ ЭСТУЛИН: ВЫХОД ИЗ ИСПАНСКОГО КРИЗИСА (англ.),portfolio_cpt,publish,2012-12-11,ru,daniel-estulin-the-way-out-of-the-spanish-crisis,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1843,МАЙКЛ БИЛЛИНГТОН: БРИТАНСКАЯ ИМПЕРИЯ ПРОТИВ ИДЕЙ РАЗВИТИЯ ЛЕЙБНИЦА (англ.),portfolio_cpt,publish,2012-12-10,ru,michael-billington-the-british-empire-versus-leibnizian-development,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1844,ПРОФ. ВИЛЬГЕЛЬМ ХАНКЕЛЬ: ЕСТЬ ЛИ ЕВРО ШАНС ВЫЖИТЬ? (англ.),portfolio_cpt,publish,2012-12-10,ru,prof-hankel-does-the-euro-have-a-chance-of-surviving,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1845,ДР. ГЁЛЛЬ: МИРНЫЕ СПУТНИКИ — ЗДРАВООХРАНЕНИЕ (англ.),portfolio_cpt,publish,2012-12-07,ru,multiple-civilian-benefits-of-satellites-the-example-of-health,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1846,ХУССЕЙН АСКАРИ: РЕВОЛЮЦИОННЫЙ ПЛАН РАЗВИТИЯ ДЛЯ БЛИЖНЕГО И СРЕДНЕГО ВОСТОКА (англ.),portfolio_cpt,publish,2012-12-07,ru,a-revolutionary-development-plan-for-the-near-and-middle-east,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1847,ЕГО ПРЕВОСХОДИТЕЛЬСТВО АЛИ РЕЗА ШЕЙХ АТТАР (ПОСОЛ ИРАНА В ФРГ): ГЛОБАЛЬНЫЕ ПОСЛЕДСТВИЯ НЕСТАБИЛЬНОСТИ НА БЛИЖНЕМ ВОСТОКЕ (англ.),portfolio_cpt,publish,2012-12-07,ru,the-global-consequences-of-instability-in-the-middle-east,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1848,ХЕЛЬГА ЦЕПП-ЛАРУШ: ТОЛЬКО ПОЛНАЯ СМЕНА ПАРАДИГМЫ ПОЗВОЛИТ ИЗБЕЖАТЬ КАТАСТРОФЫ (англ.),portfolio_cpt,publish,2012-12-07,ru,only-a-complete-change-in-paradigm-can-avoid-catastrophe,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
1850,СЕКЦИОННОЕ ОСУЖДЕНИЕ: РЕНЕССАНС,page,publish,2012-12-18,ru,panel-discussion,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1851,КОНЦЕРТ КЛАССИЧЕСКОЙ МУЗЫКИ,page,publish,2012-12-13,ru,classical-concert,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1852,ЗАСЕДАНИЕ 4 — ЕСТЬ ЖИЗНЬ ПОСЛЕ ЕВРО!,page,publish,2012-12-11,ru,panel-4-there-is-life-after-the-euro-what-kind-of-a-europe-do-we-want,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1853,ЗАСЕДАНИЕ 3 — АЛЬТЕРНАТИВА МИРОВОЙ ВОЙНЕ,page,publish,2012-12-11,ru,panel-3-the-alternative-to-world-war-and-chaos,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1854,ЗАСЕДАНИЕ 2 — СОТРУДНИЧЕСТВО В КОСМОСЕ,page,publish,2012-12-07,ru,panel-2-space-cooperation-and-other-common-aims-of-mankind,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1855,МЕЖДУНАРОДНАЯ КОНФЕРЕНЦИЯ ▪ 24–25 НОЯБРЯ 2012 ГОДА,page,publish,2012-12-07,ru,international-conference-november-24-25-2012,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1856,ЗАСЕДАНИЕ 1 — БОЛЬШОЙ БЛИЖНИЙ ВОСТОК,page,publish,2012-12-07,ru,20121124panel-1-the-great-middle-east,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1874,Предотвратить Третью мировую войну,page,publish,2012-12-12,ru,stop-world-war-iii,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1875,Построить мировой наземный мост,page,publish,2012-12-12,ru,build-the-world-land-bridge,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1876,Начать новый Ренессанс,page,publish,2012-12-12,ru,a-new-renaissance,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1877,НАШИ ИНИЦИАТИВЫ,page,publish,2012-12-11,ru,our-campaign,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1878,Для «зеленой» политики человечеству места нет,page,publish,2012-12-11,ru,stop-green-fascism,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1958,Impressum,page,draft,2013-01-18,en,impressum,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
1963,Impressum,page,publish,2013-01-18,de,impressum-2,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
2014,¡Contáctenos!,page,draft,2013-01-20,es,,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
2015,¡Contáctenos!,page,publish,2013-01-20,es,contactenos,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
2028,Walter Jones Video Address: Support Congress on War Powers and Glass-Steagall!,portfolio_cpt,publish,2013-02-01,en,walter-jones-video-address-support-congress-on-war-powers-and-glass-steagall,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2029,"Helga Zepp-LaRouche: Keynote Address to Jan. 26, 2013 Conference",portfolio_cpt,publish,2013-02-01,en,zepplarouche-nyc-20130126,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2030,Bruce Fein: What Is Mankind as a Species?,portfolio_cpt,publish,2013-02-01,en,bruce-fein-mankind-on-the-stage-of-history-how-will-we-be-remembered,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2070,"J.S. Bach – ""Magnificat""",portfolio_cpt,publish,2013-02-02,en,j-s-bach-magnificat,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2079,Beethoven: Sonata for Cello and Piano No. 4 in C Major,portfolio_cpt,publish,2013-02-02,en,beethoven-sonata-for-cello-and-piano-no-4-in-c-major,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2086,"New York Conference • January 26, 2013",page,publish,2013-02-02,en,new-york-conference-january-26-2013,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
2096,Helga Zepp-LaRouche: Un nuevo Paradigma para la Supervivencia de la Civilización,portfolio_cpt,publish,2013-02-04,es,helga-zepp-larouche-un-nuevo-paradigma-para-la-supervivencia-de-la-civilizacion,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2098,Ali Reza Sheikh Attar: Las consecuencias de la inestabilidad en el Medio Oriente,portfolio_cpt,publish,2013-02-04,es,ali-reza-sheikh-attar-las-consecuencias-de-la-inestabilidad-en-el-medio-oriente,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2101,"Lyndon H. LaRouche, Jr.: La cuestión crucial de esta crisis",portfolio_cpt,publish,2013-02-04,es,lyndon-h-larouche-jr-la-cuestion-crucial-de-esta-crisis,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2103,Hussein Askary: Un Revolucionario Plan de Desarrollo para Medio Oriente,portfolio_cpt,publish,2013-02-04,es,hussein-askary-un-revolucionario-plan-de-desarrollo-para-medio-oriente,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2107,Conferencia Internacional • 24 y 25 de noviembre de 2012,page,publish,2013-02-04,es,conferencia-internacional-24-y-25-de-noviembre-de-2012,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
2118,John Scales Avery: A Threatened Global Catastrophe,portfolio_cpt,publish,2013-02-05,en,john-scales-avery-a-threatened-global-catastrophe,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2131,Chas W. Freeman: Change Without Progress in the Middle East,portfolio_cpt,publish,2013-02-05,en,chas-w-freeman-change-without-progress-in-the-middle-east,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2137,Prof. Antonino Zichichi: Greetings,portfolio_cpt,publish,2013-02-05,en,prof-antonino-zichichi-greetings,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2139,Mohammad Mahfoud: There Was No Syrian Revolution; It Was Terrorism from the Beginning,portfolio_cpt,publish,2013-02-05,en,mohammad-mahfoud-there-was-no-syrian-revolution-it-was-terrorism-from-the-beginning,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2141,Daisuke Kotegawa: The Case For Productive Investment,portfolio_cpt,publish,2013-02-05,en,daisuke-kotegawa-the-case-for-productive-investment,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2143,Álfheidur Ingadóttir: Only Full Banking Separation Can Protect the People,portfolio_cpt,publish,2013-02-05,en,alfheidur-ingadottir-only-full-banking-separation-can-protect-the-people,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2168,"Interview: Defending the French Municipalities Against the ""Toxic Loans"" of Dexia Bank",portfolio_cpt,publish,2013-02-05,en,interview-defending-the-french-municipalities-against-the-toxic-loans-of-dexia-bank,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2177,Helga Zepp-LaRouche: Ein neues Paradigma zur Rettung der Menschheit,portfolio_cpt,publish,2013-02-05,de,zepplarouche-nyc-20130126,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2187,US-Abgeordneter Jones: Aufruf für Glass-Steagall und Verfassungsrecht,portfolio_cpt,publish,2013-02-05,de,us-abgeordneter-jones-aufruf-fur-glass-steagall-und-verfassungsrecht,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2194,Inicio,page,publish,2013-02-05,es,inicio,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
2208,John Sigerson: Demonstrating the Verdi Tuning,portfolio_cpt,publish,2013-02-06,en,john-sigerson-demonstrating-the-verdi-tuning,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2211,Lynn Yen: The Work of the Foundation for the Revival of Classical Culture,portfolio_cpt,publish,2013-02-06,en,lynn-yen-the-work-of-the-foundation-for-the-revival-of-classical-culture,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2214,"Dr. Mark Shelley, MD: “Commoditization” of the U.S. Health-Care System",portfolio_cpt,publish,2013-02-06,en,dr-mark-shelley-md-commoditization-of-the-u-s-health-care-system,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2217,Elvira Green: Classical Music Is the World’s Music,portfolio_cpt,publish,2013-02-06,en,elvira-o-green-classical-music-is-the-worlds-music,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2224,Cliff Kiracofe: The Principles of John Quincy Adams,portfolio_cpt,publish,2013-02-06,en,cliff-kiracofe-the-principles-of-john-quincy-adams,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2232,Sean Stone: The British Destruction of American Culture,portfolio_cpt,publish,2013-02-06,en,sean-stone-the-british-destruction-of-american-culture,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
2240,Norton Mezvinsky: The Destructive Effects of Religious Extremisms,portfolio_cpt,publish,2013-02-08,en,norton-mezvinsky-the-destructive-effects-of-religious-extremisms,si_presentation,high,auto,,,,,,TRUE,,,deterministic: portfolio_cpt
